排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
11,monica,monicahq/monica,monicahq,"Personal CRM. Remember everything about your friends, family and business relationships.",PHP,24792,2526,778,2017-02-17T00:02:58Z,2026-06-21T20:41:10Z,https://github.com/monicahq/monica,https://beta.monicahq.com,GNU Affero General Public License v3.0,152694,False,False
12,firefly-iii,firefly-iii/firefly-iii,firefly-iii,Firefly III: a personal finances manager,PHP,23775,2197,157,2014-06-28T07:37:32Z,2026-06-22T04:10:50Z,https://github.com/firefly-iii/firefly-iii,https://firefly-iii.org/,GNU Affero General Public License v3.0,316685,False,False
13,livewire,livewire/livewire,livewire,A full-stack framework for Laravel that takes the pain out of building dynamic UIs.,PHP,23534,1737,33,2019-02-12T16:53:29Z,2026-06-21T23:00:10Z,https://github.com/livewire/livewire,,MIT License,46027,False,False
14,guzzle,guzzle/guzzle,guzzle,"Guzzle, an extensible PHP HTTP client",PHP,23452,2389,7,2011-02-28T02:44:05Z,2026-06-21T15:40:21Z,https://github.com/guzzle/guzzle,,MIT License,11705,False,False
15,PHPMailer,PHPMailer/PHPMailer,PHPMailer,The classic email sending library for PHP,PHP,22202,9823,38,2011-08-23T07:57:17Z,2026-06-21T22:39:51Z,https://github.com/PHPMailer/PHPMailer,,GNU Lesser General Public License v2.1,31529,False,False
16,DesignPatternsPHP,DesignPatternsPHP/DesignPatternsPHP,DesignPatternsPHP,Sample code for several design patterns in PHP 8.x,PHP,22186,4523,0,2011-08-22T05:24:31Z,2026-06-19T04:09:10Z,https://github.com/DesignPatternsPHP/DesignPatternsPHP,,MIT License,6214,False,False
17,matomo,matomo-org/matomo,matomo-org,"Empowering People Ethically 🚀 — Matomo is hiring! Join us → https://matomo.org/jobs Matomo is the leading open-source alternative to Google Analytics, giving you complete control and built-in privacy. Easily collect, visualise, and analyse data from websites & apps. Star us on GitHub ⭐️  – Pull Requests welcome! ",PHP,21621,2861,2542,2011-03-30T21:18:17Z,2026-06-22T02:48:46Z,https://github.com/matomo-org/matomo,https://matomo.org/,GNU General Public License v3.0,354620,False,False
18,monolog,Seldaek/monolog,Seldaek,"Sends your logs to files, sockets, inboxes, databases and various web services",PHP,21389,1905,26,2011-02-17T02:07:15Z,2026-06-18T13:00:09Z,https://github.com/Seldaek/monolog,https://seldaek.github.io/monolog/,MIT License,4968,False,False
19,WordPress,WordPress/WordPress,WordPress,"WordPress, Git-ified. This repository is just a mirror of the WordPress subversion repository. Please do not send pull requests. Submit pull requests to https://github.com/WordPress/wordpress-develop and patches to https://core.trac.wordpress.org/ instead.",PHP,21209,12937,3,2011-12-01T07:05:17Z,2026-06-22T01:35:23Z,https://github.com/WordPress/WordPress,https://wordpress.org,Other,634317,False,False
20,phpunit,sebastianbergmann/phpunit,sebastianbergmann,The PHP Unit Testing framework.,PHP,20035,2222,25,2009-12-24T13:16:23Z,2026-06-22T01:19:58Z,https://github.com/sebastianbergmann/phpunit,https://phpunit.de/,"BSD 3-Clause ""New"" or ""Revised"" License",231966,False,False
21,laravel-debugbar,fruitcake/laravel-debugbar,fruitcake,Debugbar for Laravel (Integrates PHP Debug Bar),PHP,19249,1607,80,2013-09-05T10:26:54Z,2026-06-22T03:47:47Z,https://github.com/fruitcake/laravel-debugbar,http://laraveldebugbar.com/,MIT License,15502,False,False
22,BookStack,BookStackApp/BookStack,BookStackApp,NOW MANAGED ON CODEBERG,PHP,18845,2398,1,2015-08-29T10:26:44Z,2026-06-22T04:59:01Z,https://github.com/BookStackApp/BookStack,https://codeberg.org/bookstack/bookstack,MIT License,52209,False,False
23,howto-make-more-money,easychen/howto-make-more-money,easychen,"程序员如何优雅的挣零花钱，2.0版，升级为小书了。Most of this not work outside China , so no English translate",PHP,18582,1838,3,2016-03-13T12:22:03Z,2026-06-22T01:23:39Z,https://github.com/easychen/howto-make-more-money,https://howto-make-more-money.easychen.vercel.app/,,7943,False,False
24,CodeIgniter,bcit-ci/CodeIgniter,bcit-ci,Open Source PHP Framework (originally from EllisLab),PHP,18170,7561,105,2011-08-19T13:34:00Z,2026-06-20T02:45:52Z,https://github.com/bcit-ci/CodeIgniter,https://codeigniter.com/,MIT License,54780,False,False
25,PHP-Parser,nikic/PHP-Parser,nikic,A PHP parser written in PHP,PHP,17437,1123,67,2011-04-18T17:03:47Z,2026-06-19T12:26:04Z,https://github.com/nikic/PHP-Parser,,"BSD 3-Clause ""New"" or ""Revised"" License",7952,False,False
26,koel,koel/koel,koel,Music streaming solution that works.,PHP,17173,2102,9,2015-12-06T12:13:19Z,2026-06-22T02:12:46Z,https://github.com/koel/koel,https://koel.dev,MIT License,27975,False,False
27,Carbon,briannesbitt/Carbon,briannesbitt,A simple PHP API extension for DateTime.,PHP,16615,1290,4,2012-09-08T02:56:20Z,2026-06-21T19:26:15Z,https://github.com/briannesbitt/Carbon,https://carbon.nesbot.com/,MIT License,21467,False,False
28,flarum,flarum/flarum,flarum,Simple forum software for building great communities.,PHP,16325,1671,1,2014-12-30T11:13:08Z,2026-06-22T03:46:08Z,https://github.com/flarum/flarum,https://flarum.org,MIT License,750,False,False
29,opc-methodology,easychen/opc-methodology,easychen,《一人企业方法论》第二版，也适合做其他副业（比如自媒体、电商、数字商品）的非技术人群。,PHP,16082,1841,5,2024-03-27T09:41:20Z,2026-06-22T02:36:40Z,https://github.com/easychen/opc-methodology,https://ft07.com/opb-quick-start?mtm_campaign=github&mtm_kwd=opbmv2,Other,33706,False,False
30,grav,getgrav/grav,getgrav,"Modern, Crazy Fast, Ridiculously Easy and Amazingly Powerful Flat-File CMS powered by PHP, Markdown, Twig, and Symfony",PHP,15534,1410,458,2014-08-02T18:29:10Z,2026-06-22T01:49:29Z,https://github.com/getgrav/grav,https://getgrav.org,MIT License,32633,False,False
31,FreshRSS,FreshRSS/FreshRSS,FreshRSS,"A free, self-hostable news aggregator…",PHP,15370,1206,682,2012-10-21T16:48:50Z,2026-06-22T03:20:04Z,https://github.com/FreshRSS/FreshRSS,https://freshrss.org,GNU Affero General Public License v3.0,34868,False,False
32,cachet,cachethq/cachet,cachethq,"🚦 Cachet, the open-source, self-hosted status page system.",PHP,15100,1618,44,2014-11-16T22:23:11Z,2026-06-21T18:13:00Z,https://github.com/cachethq/cachet,https://cachethq.io,Other,36679,False,False
33,parsedown,erusev/parsedown,erusev,Better Markdown Parser in PHP,PHP,15053,1141,178,2013-07-10T20:23:25Z,2026-06-21T10:11:33Z,https://github.com/erusev/parsedown,https://parsedown.org,MIT License,1512,False,False
34,laravel-ide-helper,barryvdh/laravel-ide-helper,barryvdh,IDE Helper for Laravel,PHP,14937,1190,193,2013-03-10T00:12:55Z,2026-06-21T16:21:39Z,https://github.com/barryvdh/laravel-ide-helper,,MIT License,1838,False,False
35,image,Intervention/image,Intervention,PHP Image Processing,PHP,14348,1494,18,2013-01-19T15:05:32Z,2026-06-21T11:51:45Z,https://github.com/Intervention/image,https://image.intervention.io,MIT License,6714,False,False
36,yii2,yiisoft/yii2,yiisoft,"Yii 2: The Fast, Secure and Professional PHP Framework",PHP,14293,6786,361,2012-02-13T15:32:36Z,2026-06-22T03:46:35Z,https://github.com/yiisoft/yii2,http://www.yiiframework.com,"BSD 3-Clause ""New"" or ""Revised"" License",89915,False,False
37,phpstan,phpstan/phpstan,phpstan,PHP Static Analysis Tool - discover bugs in your code without running it!,PHP,14006,951,1093,2016-01-04T18:22:16Z,2026-06-22T00:28:05Z,https://github.com/phpstan/phpstan,https://phpstan.org/,MIT License,7083520,False,False
38,snipe-it,grokability/snipe-it,grokability,A free open source IT asset/license management system,PHP,13956,3862,1065,2013-11-12T22:25:47Z,2026-06-22T02:39:16Z,https://github.com/grokability/snipe-it,https://snipeitapp.com,GNU Affero General Public License v3.0,293329,False,False
39,PhpSpreadsheet,PHPOffice/PhpSpreadsheet,PHPOffice,A pure PHP library for reading and writing spreadsheet files,PHP,13937,3619,99,2016-06-19T16:58:48Z,2026-06-21T04:05:37Z,https://github.com/PHPOffice/PhpSpreadsheet,https://phpspreadsheet.readthedocs.io,MIT License,82729,False,False
40,QloApps,Qloapps/QloApps,Qloapps,"QloApps is a Free and Open-source hotel management and reservation system to take a hotel business online. QloApps offers a Property Management System (PMS), a Booking Engine, and an attractive Hotel Website. Elevate hotel operations with QloApps to streamline processes and provide an enhanced experience for both hoteliers and guests.",PHP,13714,766,148,2015-11-02T17:16:28Z,2026-06-22T04:50:12Z,https://github.com/Qloapps/QloApps,https://qloapps.com,Open Software License 3.0,122380,False,False
41,flysystem,thephpleague/flysystem,thephpleague,Abstraction for local and remote filesystems,PHP,13572,854,101,2013-10-27T11:07:22Z,2026-06-21T14:02:45Z,https://github.com/thephpleague/flysystem,https://flysystem.thephpleague.com,MIT License,3953,False,False
42,phpdotenv,vlucas/phpdotenv,vlucas,"Loads environment variables from `.env` to `getenv()`, `$_ENV` and `$_SERVER` automagically.",PHP,13539,659,13,2013-01-23T06:57:12Z,2026-06-21T22:10:55Z,https://github.com/vlucas/phpdotenv,,"BSD 3-Clause ""New"" or ""Revised"" License",650,False,False
43,PHP-CS-Fixer,PHP-CS-Fixer/PHP-CS-Fixer,PHP-CS-Fixer,A tool to automatically fix PHP Coding Standards issues,PHP,13532,1632,79,2012-05-16T06:42:23Z,2026-06-21T16:23:14Z,https://github.com/PHP-CS-Fixer/PHP-CS-Fixer,https://cs.symfony.com,MIT License,42339,False,False
44,DVWA,digininja/DVWA,digininja,Damn Vulnerable Web Application (DVWA),PHP,13255,4930,5,2013-05-01T13:03:10Z,2026-06-22T00:10:19Z,https://github.com/digininja/DVWA,,GNU General Public License v3.0,2811,False,False
45,whoops,filp/whoops,filp,PHP errors for cool kids ,PHP,13237,600,9,2013-03-11T16:58:27Z,2026-06-18T13:19:08Z,https://github.com/filp/whoops,http://filp.github.io/whoops/,MIT License,1752,False,False
46,sage,roots/sage,roots,"WordPress starter theme with Laravel Blade components and templates, Tailwind CSS, and block editor support",PHP,13226,3013,3,2011-01-29T03:12:09Z,2026-06-21T12:55:38Z,https://github.com/roots/sage,https://roots.io/sage/,MIT License,10297,False,False
47,laravel-permission,spatie/laravel-permission,spatie,Associate users with roles and permissions,PHP,12916,1824,1,2015-09-14T22:19:38Z,2026-06-22T02:53:25Z,https://github.com/spatie/laravel-permission,https://spatie.be/docs/laravel-permission,MIT License,3347,False,False
48,showdoc,star7th/showdoc,star7th,ShowDoc is a tool greatly applicable for an IT team to share documents online一个非常适合IT团队的在线API文档、技术文档工具,PHP,12825,2221,204,2015-11-27T07:03:24Z,2026-06-21T17:30:35Z,https://github.com/star7th/showdoc,https://www.showdoc.com.cn,Other,41800,False,False
49,wallabag,wallabag/wallabag,wallabag,wallabag is a self hostable application for saving web pages: Save and classify articles. Read them later. Freely.,PHP,12792,879,745,2013-04-03T12:21:14Z,2026-06-22T05:01:19Z,https://github.com/wallabag/wallabag,https://wallabag.org,MIT License,139142,False,False
50,Laravel-Excel,SpartnerNL/Laravel-Excel,SpartnerNL,🚀 Supercharged Excel exports and imports in Laravel,PHP,12673,1979,10,2013-11-09T15:28:40Z,2026-06-21T13:33:49Z,https://github.com/SpartnerNL/Laravel-Excel,https://laravel-excel.com,MIT License,3458,False,False
51,uuid,ramsey/uuid,ramsey,:snowflake: A PHP library for generating universally unique identifiers (UUIDs).,PHP,12623,524,21,2012-07-05T23:24:53Z,2026-06-19T14:24:37Z,https://github.com/ramsey/uuid,https://uuid.ramsey.dev,MIT License,3257,False,False
52,clean-code-php,piotrplenik/clean-code-php,piotrplenik,:bathtub: Clean Code concepts adapted for PHP,PHP,12454,2255,30,2017-01-16T11:21:17Z,2026-06-21T12:21:44Z,https://github.com/piotrplenik/clean-code-php,,MIT License,368,False,False
53,typecho,typecho/typecho,typecho,A PHP Blogging Platform. Simple and Powerful.,PHP,12379,2130,359,2013-07-17T05:08:35Z,2026-06-22T02:50:10Z,https://github.com/typecho/typecho,http://typecho.org,GNU General Public License v2.0,10719,False,False
54,phabricator,phacility/phabricator,phacility,"Effective June 1, 2021: Phabricator is no longer actively maintained.",PHP,12304,1628,3,2011-01-21T22:08:29Z,2026-06-22T03:46:52Z,https://github.com/phacility/phabricator,http://phacility.com/phabricator/,Apache License 2.0,144626,False,False
55,Slim,slimphp/Slim,slimphp,Slim is a PHP micro framework that helps you quickly write simple yet powerful web applications and APIs.,PHP,12266,1968,10,2010-09-21T01:17:06Z,2026-06-22T02:00:14Z,https://github.com/slimphp/Slim,http://slimframework.com,MIT License,7248,False,False
56,magento2,magento/magento2,magento,"Prior to making any Submission(s), you must sign an Adobe Contributor License Agreement, available here at: https://opensource.adobe.com/cla.html. All Submissions you make to Adobe Inc. and its affiliates, assigns and subsidiaries (collectively “Adobe”) are subject to the terms of the Adobe Contributor License Agreement.",PHP,12132,9372,2041,2011-11-30T15:30:13Z,2026-06-22T03:31:30Z,https://github.com/magento/magento2,http://www.magento.com,Open Software License 3.0,748245,False,False
57,dujiaoka,assimon/dujiaoka,assimon,🦄独角数卡(自动售货系统)-开源站长自动化售货解决方案、高效、稳定、快速！🚀🚀🎉🎉,PHP,12086,2754,11,2018-04-17T05:45:39Z,2026-06-22T03:44:29Z,https://github.com/assimon/dujiaoka,https://t.me/dujiaoka,MIT License,19302,False,True
58,YOURLS,YOURLS/YOURLS,YOURLS,"🔗 The 𝘥𝘦 𝘧𝘢𝘤𝘵𝘰 standard, self hosted, powerful and customizable, URL shortener in PHP",PHP,12084,2072,52,2012-08-22T11:36:52Z,2026-06-21T16:35:47Z,https://github.com/YOURLS/YOURLS,https://yourls.org,MIT License,436713,False,False
59,docker.labs,docker-archive-public/docker.labs,docker-archive-public,This is a collection of tutorials for learning how to use Docker with various tools. Contributions welcome.,PHP,11904,5187,140,2016-04-20T23:52:34Z,2026-06-21T11:56:40Z,https://github.com/docker-archive-public/docker.labs,,Apache License 2.0,221641,False,True
60,voyager,thedevdojo/voyager,thedevdojo,Voyager - The Missing Laravel Admin,PHP,11817,2659,458,2016-10-27T03:56:49Z,2026-06-21T03:55:19Z,https://github.com/thedevdojo/voyager,https://voyager.devdojo.com,MIT License,48374,False,True
61,EmailValidator,egulias/EmailValidator,egulias,PHP Email address validator,PHP,11639,228,37,2013-05-19T15:23:00Z,2026-06-22T03:15:25Z,https://github.com/egulias/EmailValidator,,MIT License,727,False,False
62,workerman,walkor/workerman,walkor,"An asynchronous event driven PHP socket framework. Supports HTTP, Websocket, SSL and other custom protocols. ",PHP,11548,2257,105,2013-12-08T07:49:28Z,2026-06-20T17:50:09Z,https://github.com/walkor/workerman,http://www.workerman.net,MIT License,3976,False,False
63,pest,pestphp/pest,pestphp,"Pest is an elegant PHP testing Framework with a focus on simplicity, meticulously designed to bring back the joy of testing in PHP.",PHP,11546,477,155,2020-03-11T20:36:55Z,2026-06-21T06:30:36Z,https://github.com/pestphp/pest,https://pestphp.com,MIT License,3230,False,False
64,jwt-auth,tymondesigns/jwt-auth,tymondesigns,🔐 JSON Web Token Authentication for Laravel & Lumen,PHP,11483,1539,613,2014-09-04T21:50:50Z,2026-06-19T07:40:56Z,https://github.com/tymondesigns/jwt-auth,https://jwt-auth.com,MIT License,1757,False,False
65,PHPExcel,PHPOffice/PHPExcel,PHPOffice,ARCHIVED,PHP,11379,4126,663,2012-06-18T15:30:27Z,2026-06-21T11:33:54Z,https://github.com/PHPOffice/PHPExcel,,Other,22024,False,True
66,inflector,doctrine/inflector,doctrine,Doctrine Inflector is a small library that can perform string manipulations with regard to uppercase/lowercase and singular/plural forms of words.,PHP,11346,140,15,2013-01-10T21:34:22Z,2026-06-21T04:01:45Z,https://github.com/doctrine/inflector,https://www.doctrine-project.org/projects/inflector.html,MIT License,2073,False,False
67,lexer,doctrine/lexer,doctrine,"Base library for a lexer that can be used in Top-Down, Recursive Descent Parsers.",PHP,11155,62,2,2013-01-12T18:58:26Z,2026-06-14T20:44:10Z,https://github.com/doctrine/lexer,https://www.doctrine-project.org/projects/lexer.html,MIT License,319,False,False
68,laravel-admin,z-song/laravel-admin,z-song,Build a full-featured administrative interface in ten minutes,PHP,11154,2825,262,2015-12-30T10:42:57Z,2026-06-21T09:31:14Z,https://github.com/z-song/laravel-admin,https://laravel-admin.org,MIT License,15818,False,False
69,dompdf,dompdf/dompdf,dompdf,HTML to PDF converter for PHP,PHP,11145,1831,531,2012-11-12T20:47:16Z,2026-06-21T13:15:22Z,https://github.com/dompdf/dompdf,https://dompdf.github.io/,GNU Lesser General Public License v2.1,17281,False,False
70,october,octobercms/october,octobercms,Self-hosted CMS platform based on the Laravel PHP Framework.,PHP,11140,2210,14,2013-11-26T23:30:43Z,2026-06-22T03:47:45Z,https://github.com/octobercms/october,https://octobercms.com,Other,77985,False,False
71,aureuserp,aureuserp/aureuserp,aureuserp,Free and Open Source ERP platform,PHP,11106,480,70,2025-01-23T06:22:25Z,2026-06-22T03:39:39Z,https://github.com/aureuserp/aureuserp,https://aureuserp.com,MIT License,22779,False,False
72,deployer,deployphp/deployer,deployphp,The PHP deployment tool with support for popular frameworks out of the box,PHP,11078,1513,6,2013-07-11T11:45:38Z,2026-06-21T09:08:24Z,https://github.com/deployphp/deployer,https://deployer.org,MIT License,14244,False,False
73,instantiator,doctrine/instantiator,doctrine,,PHP,10998,60,1,2014-08-07T15:43:55Z,2026-06-19T19:00:46Z,https://github.com/doctrine/instantiator,https://www.doctrine-project.org/projects/instantiator.html,MIT License,473,False,False
74,cphalcon,phalcon/cphalcon,phalcon,"High performance, full-stack PHP framework delivered as a C extension.",PHP,10830,1926,34,2011-11-26T05:52:50Z,2026-06-21T05:58:07Z,https://github.com/phalcon/cphalcon,https://phalcon.io,"BSD 3-Clause ""New"" or ""Revised"" License",254843,False,False
75,PHP_CodeSniffer,squizlabs/PHP_CodeSniffer,squizlabs,PHP_CodeSniffer tokenizes PHP files and detects violations of a defined set of coding standards.,PHP,10771,1451,249,2011-11-03T04:06:24Z,2026-06-19T07:43:58Z,https://github.com/squizlabs/PHP_CodeSniffer,,"BSD 3-Clause ""New"" or ""Revised"" License",201893,False,False
76,webshell,tennc/webshell,tennc,This is a webshell open source project,PHP,10740,5584,0,2013-05-23T07:37:56Z,2026-06-21T19:38:47Z,https://github.com/tennc/webshell,http://tennc.github.io,MIT License,101993,False,False
77,mockery,mockery/mockery,mockery,"Mockery is a simple yet flexible PHP mock object framework for use in unit testing with PHPUnit, PHPSpec or any other testing framework. Its core goal is to offer a test double framework with a succinct API capable of clearly defining all possible object operations and interactions using a human readable Domain Specific Language (DSL).",PHP,10724,465,118,2009-02-25T19:25:09Z,2026-06-20T21:54:00Z,https://github.com/mockery/mockery,http://docs.mockery.io/en/stable/,"BSD 3-Clause ""New"" or ""Revised"" License",88788,False,False
78,Mobile-Detect,serbanghita/Mobile-Detect,serbanghita,Mobile_Detect is a lightweight PHP class for detecting mobile devices (including tablets). It uses the User-Agent string combined with specific HTTP headers to detect the mobile environment.,PHP,10681,2622,18,2012-08-31T10:58:16Z,2026-06-19T07:43:56Z,https://github.com/serbanghita/Mobile-Detect,http://mobiledetect.net,MIT License,4365,False,False
79,log,php-fig/log,php-fig,,PHP,10439,189,7,2012-11-30T09:49:24Z,2026-06-14T10:00:08Z,https://github.com/php-fig/log,,MIT License,66,False,False
80,easywechat,w7corp/easywechat,w7corp,📦 一个 PHP 微信 SDK,PHP,10375,2391,3,2015-01-26T03:30:40Z,2026-06-22T03:47:09Z,https://github.com/w7corp/easywechat,https://easywechat.com,MIT License,7302,False,False
81,woocommerce,woocommerce/woocommerce,woocommerce,"A customizable, open-source ecommerce platform built on WordPress. Build any commerce solution you can imagine.",PHP,10362,10683,2849,2011-08-09T15:12:11Z,2026-06-22T03:17:40Z,https://github.com/woocommerce/woocommerce,https://woocommerce.com,,916210,False,False
82,SSPanel-UIM,Anankke/SSPanel-UIM,Anankke,Multi-purpose proxy service management system,PHP,10351,3444,17,2018-01-05T13:51:16Z,2026-06-22T02:07:11Z,https://github.com/Anankke/SSPanel-UIM,,MIT License,143043,False,False
83,rector,rectorphp/rector,rectorphp,Instant Upgrades and Automated Refactoring of any PHP 5.3+ code,PHP,10346,741,3,2017-07-15T11:16:02Z,2026-06-21T14:25:31Z,https://github.com/rectorphp/rector,https://getrector.com,MIT License,375947,False,False
84,unopim,unopim/unopim,unopim,"Unopim is a free and open-source Laravel-based Product Information Management (PIM) system that helps businesses manage and enrich product data from a single platform. Built to scale beyond 10M+ products, now evolving with Agentic PIM capabilities.",PHP,10337,148,33,2024-07-24T07:04:52Z,2026-06-22T04:23:28Z,https://github.com/unopim/unopim,https://unopim.com,MIT License,34457,False,False
85,orm,doctrine/orm,doctrine,Doctrine Object Relational Mapper (ORM),PHP,10170,2535,1303,2010-04-06T21:42:59Z,2026-06-21T22:01:17Z,https://github.com/doctrine/orm,https://www.doctrine-project.org/projects/orm.html,MIT License,55455,False,False
86,leantime,Leantime/leantime,Leantime,"Leantime is a goals focused project management system for non-project managers. Building with ADHD, Autism, and dyslexia in mind.",PHP,10075,995,323,2015-01-23T17:52:06Z,2026-06-22T03:24:12Z,https://github.com/Leantime/leantime,https://leantime.io,GNU Affero General Public License v3.0,248656,False,False
87,container,php-fig/container,php-fig,,PHP,10012,53,5,2016-08-15T18:35:30Z,2026-06-14T10:00:05Z,https://github.com/php-fig/container,,MIT License,338,False,False
88,Awsome-Front-End-learning-resource,helloqingfeng/Awsome-Front-End-learning-resource,helloqingfeng,:octocat:GitHub最全的前端资源汇总仓库（包括前端学习、开发资源、求职面试等）,PHP,10001,1893,13,2016-08-27T10:28:10Z,2026-06-21T10:17:09Z,https://github.com/helloqingfeng/Awsome-Front-End-learning-resource,https://helloqingfeng.github.io/front-end-index/index.html,,75552,False,False
89,avbook,guyueyingmu/avbook,guyueyingmu,"AV 电影管理系统， avmoo , javbus , javlibrary 爬虫，线上 AV 影片图书馆，AV 磁力链接数据库，Japanese Adult Video Library,Adult Video Magnet Links - Japanese Adult Video Database",PHP,9994,2009,91,2017-02-19T05:09:55Z,2026-06-21T18:37:57Z,https://github.com/guyueyingmu/avbook,,,8229,False,False
90,all-in-one,nextcloud/all-in-one,nextcloud,📦 The official Nextcloud installation method. Provides easy deployment and maintenance with most features included in this one Nextcloud instance.,PHP,9974,1050,69,2021-11-30T10:16:41Z,2026-06-21T22:45:48Z,https://github.com/nextcloud/all-in-one,https://nextcloud.com/blog/how-to-install-the-nextcloud-all-in-one-on-linux/,GNU Affero General Public License v3.0,13477,False,False
91,akaunting,akaunting/akaunting,akaunting,Online Accounting Software,PHP,9903,2935,5,2017-06-21T14:17:56Z,2026-06-21T20:25:53Z,https://github.com/akaunting/akaunting,https://akaunting.com,Other,85235,False,False
92,mautic,mautic/mautic,mautic,Mautic: Open Source Marketing Automation Software.,PHP,9866,3329,208,2013-08-19T00:36:28Z,2026-06-22T02:53:20Z,https://github.com/mautic/mautic,https://www.mautic.org,Other,280802,False,False
93,invoiceninja,invoiceninja/invoiceninja,invoiceninja,"A source-available invoice, quote, project and time-tracking app built with Laravel",PHP,9839,2651,918,2013-11-26T12:30:05Z,2026-06-21T22:21:54Z,https://github.com/invoiceninja/invoiceninja,https://invoiceninja.com,Other,4231888,False,False
94,psysh,bobthecow/psysh,bobthecow,A REPL for PHP,PHP,9831,318,11,2012-06-04T17:15:35Z,2026-06-21T23:27:48Z,https://github.com/bobthecow/psysh,https://psysh.org,MIT License,5726,False,False
95,console,symfony/console,symfony,Eases the creation of beautiful and testable command line interfaces,PHP,9810,266,0,2011-02-22T18:00:31Z,2026-06-16T13:15:50Z,https://github.com/symfony/console,https://symfony.com/console,MIT License,7224,False,False
96,google-api-php-client,googleapis/google-api-php-client,googleapis,A PHP client library for accessing Google APIs,PHP,9796,3552,16,2013-08-16T19:48:39Z,2026-06-20T09:49:03Z,https://github.com/googleapis/google-api-php-client,http://googleapis.github.io/google-api-php-client/,Apache License 2.0,15974,False,False
97,dbal,doctrine/dbal,doctrine,Doctrine Database Abstraction Layer,PHP,9698,1375,304,2010-05-20T17:01:42Z,2026-06-21T15:28:39Z,https://github.com/doctrine/dbal,https://www.doctrine-project.org/projects/dbal.html,MIT License,45647,False,False
98,kanboard,kanboard/kanboard,kanboard,Kanban project management software,PHP,9657,1963,149,2014-01-25T19:58:30Z,2026-06-21T22:39:37Z,https://github.com/kanboard/kanboard,https://kanboard.org,MIT License,95196,False,False
99,swiftmailer,swiftmailer/swiftmailer,swiftmailer,Comprehensive mailing tools for PHP,PHP,9451,852,0,2008-12-19T08:31:03Z,2026-06-19T12:57:55Z,https://github.com/swiftmailer/swiftmailer,https://swiftmailer.symfony.com/,MIT License,9247,False,True
