排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
61,csharplang,dotnet/csharplang,dotnet,The official repo for the design of the C# programming language,C#,12328,1051,268,2016-12-09T01:45:27Z,2025-11-03T00:33:38Z,https://github.com/dotnet/csharplang,,,15135,False,False
62,aspnetboilerplate,aspnetboilerplate/aspnetboilerplate,aspnetboilerplate,ASP.NET Boilerplate - Web Application Framework,C#,11980,3822,161,2013-08-18T20:45:08Z,2025-10-31T11:00:51Z,https://github.com/aspnetboilerplate/aspnetboilerplate,https://aspnetboilerplate.com,MIT License,65111,False,False
63,MediatR,LuckyPennySoftware/MediatR,LuckyPennySoftware,"Simple, unambitious mediator implementation in .NET",C#,11792,2177,5,2014-03-03T15:01:22Z,2025-11-02T09:47:49Z,https://github.com/LuckyPennySoftware/MediatR,,Other,6054,False,False
64,Playnite,JosefNemec/Playnite,JosefNemec,"Video game library manager with support for wide range of 3rd party libraries and game emulation support, providing one unified interface for your games.",C#,11701,579,688,2017-03-25T19:16:06Z,2025-11-03T00:14:56Z,https://github.com/JosefNemec/Playnite,https://playnite.link,MIT License,69701,False,False
65,Flow.Launcher,Flow-Launcher/Flow.Launcher,Flow-Launcher,:mag: Quick file search & app launcher for Windows with community-made plugins,C#,11676,456,246,2020-04-21T08:12:15Z,2025-11-02T12:53:21Z,https://github.com/Flow-Launcher/Flow.Launcher,https://flowlauncher.com,MIT License,97283,False,False
66,garnet,microsoft/garnet,microsoft,"Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients.",C#,11568,618,41,2023-08-21T21:54:58Z,2025-11-02T09:10:38Z,https://github.com/microsoft/garnet,https://microsoft.github.io/garnet/,MIT License,2800555,False,False
67,subtitleedit,SubtitleEdit/subtitleedit,SubtitleEdit,the subtitle editor :),C#,11494,1120,272,2014-02-03T08:17:41Z,2025-11-02T20:24:04Z,https://github.com/SubtitleEdit/subtitleedit,http://www.nikse.dk/SubtitleEdit/Help,GNU General Public License v3.0,476564,False,False
68,ImageGlass,d2phap/ImageGlass,d2phap,"🏞 A lightweight, versatile image viewer",C#,11486,638,238,2012-12-30T16:13:14Z,2025-11-02T23:06:41Z,https://github.com/d2phap/ImageGlass,https://imageglass.org,Other,475919,False,False
69,mono,mono/mono,mono,"Mono open source ECMA CLI, C# and .NET implementation.",C#,11394,3839,2275,2010-07-22T18:06:36Z,2025-11-02T13:17:21Z,https://github.com/mono/mono,https://www.mono-project.com,Other,579418,False,False
70,PDFPatcher,wmjordan/PDFPatcher,wmjordan,PDF补丁丁——PDF工具箱，可以编辑书签、剪裁旋转页面、解除限制、提取或合并文档，探查文档结构，提取图片、转成图片等等,C#,11375,1448,96,2021-12-24T12:30:42Z,2025-11-03T01:21:13Z,https://github.com/wmjordan/PDFPatcher,https://pdfpatcher.cnblogs.com/,,60586,False,False
71,g-helper,seerge/g-helper,seerge,"Lightweight, open-source control tool for ASUS laptops and ROG Ally. Manage performance modes, fans, GPU, battery, and RGB lighting across Zephyrus, Flow, TUF, Strix, Scar, and other models.",C#,11348,409,120,2023-02-10T23:11:28Z,2025-11-02T21:13:55Z,https://github.com/seerge/g-helper,https://g-helper.com,GNU General Public License v3.0,40654,False,False
72,better-genshin-impact,babalae/better-genshin-impact,babalae,📦BetterGI · 更好的原神 - 自动拾取 | 自动剧情 | 全自动钓鱼(AI) | 全自动七圣召唤 | 自动伐木 | 自动刷本 | 自动采集/挖矿/锄地 | 一条龙 | 全连音游 - UI Automation Testing Tools For Genshin Impact,C#,11302,743,517,2023-08-27T01:02:45Z,2025-11-03T00:46:56Z,https://github.com/babalae/better-genshin-impact,https://bettergi.com,GNU General Public License v3.0,366041,False,False
73,BenchmarkDotNet,dotnet/BenchmarkDotNet,dotnet,Powerful .NET library for benchmarking,C#,11229,1028,228,2013-08-18T06:17:48Z,2025-11-02T11:27:00Z,https://github.com/dotnet/BenchmarkDotNet,https://benchmarkdotnet.org,MIT License,65265,False,False
74,Newtonsoft.Json,JamesNK/Newtonsoft.Json,JamesNK,Json.NET is a popular high-performance JSON framework for .NET,C#,11200,3312,810,2012-02-18T07:30:28Z,2025-11-01T20:08:48Z,https://github.com/JamesNK/Newtonsoft.Json,https://www.newtonsoft.com/json,MIT License,26473,False,False
75,choco,chocolatey/choco,chocolatey,Chocolatey - the package manager for Windows,C#,11064,931,499,2014-12-30T22:12:11Z,2025-11-02T18:34:31Z,https://github.com/chocolatey/choco,https://chocolatey.org,Other,45633,False,False
76,Locale-Emulator,xupefei/Locale-Emulator,xupefei,Yet Another System Region and Language Simulator,C#,11055,806,212,2013-03-17T13:51:51Z,2025-11-03T01:49:18Z,https://github.com/xupefei/Locale-Emulator,https://pooi.moe/Locale-Emulator/,GNU Lesser General Public License v3.0,1173,False,True
77,basic-computer-games,coding-horror/basic-computer-games,coding-horror,"An updated version of the classic ""Basic Computer Games"" book, with well-written examples in a variety of common MEMORY SAFE, SCRIPTING programming languages. See https://coding-horror.github.io/basic-computer-games/",C#,11024,1336,5,2021-01-30T21:28:22Z,2025-11-02T22:56:18Z,https://github.com/coding-horror/basic-computer-games,,The Unlicense,78423,False,False
78,LKY_OfficeTools,OdysseusYuan/LKY_OfficeTools,OdysseusYuan,一键自动化 下载、安装、激活 Office 的利器。,C#,10852,988,2,2022-10-27T14:58:30Z,2025-11-02T22:01:03Z,https://github.com/OdysseusYuan/LKY_OfficeTools,Email: OdysseusYuan@foxmail.com,GNU General Public License v3.0,49445,False,False
79,spectre.console,spectreconsole/spectre.console,spectreconsole,A .NET library that makes it easier to create beautiful console applications.,C#,10803,606,293,2020-07-21T09:59:20Z,2025-11-03T01:00:49Z,https://github.com/spectreconsole/spectre.console,https://spectreconsole.net,MIT License,11056,False,False
80,Dependencies,lucasg/Dependencies,lucasg,"A rewrite of the old legacy software ""depends.exe"" in C# for Windows devs to troubleshoot dll load dependencies issues.",C#,10724,868,137,2017-06-25T15:00:10Z,2025-11-03T01:17:40Z,https://github.com/lucasg/Dependencies,,MIT License,15341,False,False
81,orleans,dotnet/orleans,dotnet,Cloud Native application framework for .NET,C#,10560,2105,679,2014-12-19T14:32:50Z,2025-11-01T15:18:12Z,https://github.com/dotnet/orleans,https://docs.microsoft.com/dotnet/orleans,MIT License,70421,False,False
82,eShopOnWeb,dotnet-architecture/eShopOnWeb,dotnet-architecture,"Sample ASP.NET Core 8.0 reference application, now community supported: https://github.com/NimblePros/eShopOnWeb",C#,10557,5900,20,2017-02-28T02:39:37Z,2025-11-02T21:11:06Z,https://github.com/dotnet-architecture/eShopOnWeb,,MIT License,61146,False,True
83,Captura,MathewSachin/Captura,MathewSachin,"Capture Screen, Audio, Cursor, Mouse Clicks and Keystrokes",C#,10425,1949,120,2015-08-29T10:30:45Z,2025-11-01T17:22:07Z,https://github.com/MathewSachin/Captura,https://mathewsachin.github.io/Captura/,MIT License,5730,False,True
84,Terminal.Gui,gui-cs/Terminal.Gui,gui-cs,Cross Platform Terminal UI toolkit for .NET,C#,10395,725,184,2017-12-11T03:23:45Z,2025-11-02T23:01:25Z,https://github.com/gui-cs/Terminal.Gui,https://gui-cs.github.io/Terminal.Gui/,MIT License,116187,False,False
85,practical-aspnetcore,dodyg/practical-aspnetcore,dodyg,"Practical samples of ASP.NET Core 10 RC 2, 9, 8.0, 7.0, 6.0, 5.0, 3.1, 2.2, and 2.1,projects you can use. Readme contains explanations on all projects.",C#,10279,1403,173,2016-07-27T08:23:40Z,2025-11-02T23:47:57Z,https://github.com/dodyg/practical-aspnetcore,,MIT License,45266,False,False
86,mRemoteNG,mRemoteNG/mRemoteNG,mRemoteNG,"mRemoteNG is the next generation of mRemote, open source, tabbed, multi-protocol, remote connections manager.",C#,10274,1513,822,2010-01-06T15:53:17Z,2025-11-03T01:53:43Z,https://github.com/mRemoteNG/mRemoteNG,https://mRemoteNG.org/,GNU General Public License v2.0,268191,False,False
87,AutoMapper,LuckyPennySoftware/AutoMapper,LuckyPennySoftware,A convention-based object-object mapper in .NET. ,C#,10187,2383,3,2010-02-06T15:17:58Z,2025-11-02T12:35:21Z,https://github.com/LuckyPennySoftware/AutoMapper,https://automapper.io,Other,127339,False,False
88,CefSharp,cefsharp/CefSharp,cefsharp,.NET (WPF and Windows Forms) bindings for the Chromium Embedded Framework,C#,10146,2950,65,2010-12-03T15:23:23Z,2025-11-02T05:10:30Z,https://github.com/cefsharp/CefSharp,http://cefsharp.github.io/,Other,289867,False,False
89,EarTrumpet,File-New-Project/EarTrumpet,File-New-Project,EarTrumpet - Volume Control for Windows,C#,10142,548,89,2015-07-11T08:43:37Z,2025-11-02T22:54:46Z,https://github.com/File-New-Project/EarTrumpet,https://eartrumpet.app,Other,35498,False,False
90,UniTask,Cysharp/UniTask,Cysharp,Provides an efficient allocation free async/await integration for Unity.,C#,10071,942,25,2019-05-19T16:09:55Z,2025-11-02T22:03:37Z,https://github.com/Cysharp/UniTask,,MIT License,6066,False,False
91,Hangfire,HangfireIO/Hangfire,HangfireIO,An easy way to perform background job processing in .NET and .NET Core applications. No Windows Service or separate process required,C#,9898,1740,944,2013-08-06T09:43:04Z,2025-11-02T19:04:32Z,https://github.com/HangfireIO/Hangfire,https://www.hangfire.io,Other,39034,False,False
92,nopCommerce,nopSolutions/nopCommerce,nopSolutions,ASP.NET Core eCommerce software. nopCommerce is a free and open-source shopping cart.,C#,9837,5731,163,2014-04-09T05:47:50Z,2025-11-02T14:10:48Z,https://github.com/nopSolutions/nopCommerce,https://www.nopcommerce.com,Other,1568583,False,False
93,MudBlazor,MudBlazor/MudBlazor,MudBlazor,Blazor Component Library based on Material Design principles with an emphasis on ease of use and extensibility,C#,9798,1547,1312,2020-08-18T10:47:27Z,2025-11-02T22:03:11Z,https://github.com/MudBlazor/MudBlazor,http://mudblazor.com,MIT License,39980,False,False
94,RestSharp,restsharp/RestSharp,restsharp,Simple REST and HTTP API Client for .NET,C#,9792,2336,51,2009-11-16T02:01:45Z,2025-10-31T02:05:05Z,https://github.com/restsharp/RestSharp,https://restsharp.dev,Apache License 2.0,41438,False,False
95,MahApps.Metro,MahApps/MahApps.Metro,MahApps,A framework that allows developers to cobble together a better UI for their own WPF applications with minimal effort.,C#,9698,2453,106,2011-10-16T04:16:10Z,2025-11-02T19:54:07Z,https://github.com/MahApps/MahApps.Metro,https://mahapps.com,MIT License,121532,False,False
96,uno,unoplatform/uno,unoplatform,"Open-source platform for building cross-platform native Mobile, Web, Desktop and Embedded apps quickly.  Create rich, C#/XAML, single-codebase apps from any IDE. Hot Reload included! 90m+ NuGet Downloads!!",C#,9676,821,1412,2018-05-07T11:52:27Z,2025-11-02T11:30:13Z,https://github.com/unoplatform/uno,https://platform.uno,Apache License 2.0,289650,False,False
97,Notepads,0x7c13/Notepads,0x7c13,"A modern, lightweight text editor with a minimalist design.",C#,9660,517,426,2019-06-01T01:20:33Z,2025-11-02T20:12:50Z,https://github.com/0x7c13/Notepads,https://www.NotepadsApp.com,MIT License,40432,False,False
98,DiscordChatExporter,Tyrrrz/DiscordChatExporter,Tyrrrz,Saves Discord chat logs to a file,C#,9570,845,20,2017-07-12T17:18:19Z,2025-11-03T01:58:57Z,https://github.com/Tyrrrz/DiscordChatExporter,,MIT License,3514,False,False
99,Quasar,quasar/Quasar,quasar,Remote Administration Tool for Windows,C#,9561,2625,138,2014-07-08T12:27:59Z,2025-11-03T01:11:54Z,https://github.com/quasar/Quasar,,MIT License,5205,False,True
100,eShop,dotnet/eShop,dotnet,A reference .NET application implementing an eCommerce site,C#,9547,3210,151,2023-10-18T23:00:45Z,2025-11-02T18:50:17Z,https://github.com/dotnet/eShop,,MIT License,25354,False,False
