排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
35,Gait-Tracking-With-x-IMU,xioTechnologies/Gait-Tracking-With-x-IMU,xioTechnologies,,MATLAB,1044,422,23,2013-07-22T20:57:18Z,2025-12-02T06:12:43Z,https://github.com/xioTechnologies/Gait-Tracking-With-x-IMU,,,3520,False,False
36,BPL,brendenlake/BPL,brendenlake,Bayesian Program Learning model for one-shot learning,Matlab,979,306,0,2015-11-04T19:44:03Z,2025-11-14T15:45:17Z,https://github.com/brendenlake/BPL,,MIT License,29743,False,False
37,SAR-Synthetic-Aperture-Radar,denkywu/SAR-Synthetic-Aperture-Radar,denkywu,"合成孔径雷达 相关。研究生期间学习 SAR/InSAR/PolSAR 相关的代码和总结，毕业后已经离开这个领域了。分享出来，仅此纪念。1）SAR: 成像算法，RD，CS，Radarsat-1数据成像处理。2）InSAR: 人造场景原始回波仿真、成像及干涉处理。包括平地场景和圆锥形场景。3）PolSAR: 极化定标算法，Whitt, PARC, Quegan, Ainsworth。详见 readme.md",MATLAB,963,269,0,2020-06-24T08:23:03Z,2025-12-05T06:50:48Z,https://github.com/denkywu/SAR-Synthetic-Aperture-Radar,,,128448,False,False
38,MIMO_OFDM,LyricYang/MIMO_OFDM,LyricYang,《MIMO-OFDM无线通信技术及MATLAB实现》随书源码,Matlab,938,296,1,2017-04-24T13:01:34Z,2025-12-04T07:43:06Z,https://github.com/LyricYang/MIMO_OFDM,,,3323,False,False
39,fieldtrip,fieldtrip/fieldtrip,fieldtrip,"The MATLAB toolbox for MEG, EEG and iEEG analysis",MATLAB,938,755,98,2013-01-23T22:10:39Z,2025-12-01T13:36:24Z,https://github.com/fieldtrip/fieldtrip,http://www.fieldtriptoolbox.org,GNU General Public License v3.0,1029749,False,False
40,convnet-burden,albanie/convnet-burden,albanie,Memory consumption and FLOP count estimates for convnets,MATLAB,931,113,5,2017-08-04T10:11:16Z,2025-11-18T09:55:53Z,https://github.com/albanie/convnet-burden,,MIT License,2058,False,False
41,activityrecognition,jindongwang/activityrecognition,jindongwang,Resources about activity recognition-行为识别资料,MATLAB,929,349,1,2016-09-08T02:43:21Z,2025-09-19T01:30:46Z,https://github.com/jindongwang/activityrecognition,,,332,False,False
42,machine-learning-octave,trekhleb/machine-learning-octave,trekhleb,🤖 MatLab/Octave examples of popular machine learning algorithms with code examples and mathematics being explained,MATLAB,891,250,0,2018-10-19T09:02:50Z,2025-11-30T18:01:12Z,https://github.com/trekhleb/machine-learning-octave,,MIT License,10966,False,False
43,Matlab-Machine,Time9Y/Matlab-Machine,Time9Y,,MATLAB,891,166,0,2022-07-31T12:08:47Z,2025-12-06T13:55:19Z,https://github.com/Time9Y/Matlab-Machine,,,9878,False,False
44,lrslibrary,andrewssobral/lrslibrary,andrewssobral,Low-Rank and Sparse Tools for Background Modeling and Subtraction in Videos,MATLAB,881,380,3,2014-11-07T20:25:06Z,2025-12-06T00:18:24Z,https://github.com/andrewssobral/lrslibrary,,,64773,False,False
45,VAD,jtkim-kaist/VAD,jtkim-kaist,"Voice activity detection (VAD) toolkit including DNN, bDNN, LSTM and ACAM based VAD. We also provide our directly recorded dataset.",MATLAB,866,234,32,2017-04-18T07:40:54Z,2025-11-06T14:28:50Z,https://github.com/jtkim-kaist/VAD,,,273995,False,False
46,EconometricsResources,zuster/EconometricsResources,zuster,经济学相关专业资料集,MATLAB,866,140,2,2020-06-11T01:58:27Z,2025-12-07T01:54:29Z,https://github.com/zuster/EconometricsResources,,Apache License 2.0,10134,False,False
47,toolbox,pdollar/toolbox,pdollar,Piotr's Image & Video Matlab Toolbox,Matlab,861,499,39,2014-10-24T21:32:32Z,2025-11-27T12:28:44Z,https://github.com/pdollar/toolbox,,,23349,False,False
48,Signals-and-Systems-course,VipaiLab/Signals-and-Systems-course,VipaiLab,浙江大学信电学院2022信号与系统课程资料,MATLAB,859,177,0,2022-07-16T04:05:09Z,2025-12-07T12:08:54Z,https://github.com/VipaiLab/Signals-and-Systems-course,,,95199,False,False
49,Must-Reading-on-ISAC,yuanhao-cui/Must-Reading-on-ISAC,yuanhao-cui,"Must Reading Papers, Research Library, Open-Source Code on Integrated Sensing and Communications (aka. Joint Radar and Communications, Joint Sensing and Communications, Dual-Functional Radar Communications)",MATLAB,850,173,3,2021-07-18T11:06:01Z,2025-12-08T01:14:24Z,https://github.com/yuanhao-cui/Must-Reading-on-ISAC,,GNU General Public License v3.0,167,False,False
50,NTURGB-D,shahroudy/NTURGB-D,shahroudy,"Info and sample codes for ""NTU RGB+D Action Recognition Dataset""",MATLAB,846,174,23,2016-04-26T02:12:22Z,2025-12-07T18:16:40Z,https://github.com/shahroudy/NTURGB-D,,,154,False,False
51,edges,pdollar/edges,pdollar,Structured Edge Detection Toolbox,Matlab,838,360,18,2014-10-24T23:10:54Z,2025-10-08T14:37:01Z,https://github.com/pdollar/edges,,Other,22259,False,False
52,Octave,schneems/Octave,schneems,"my octave exercises for 2011 stanford machine learning class, posted after the due date of course",Matlab,837,497,16,2011-10-24T23:50:52Z,2025-10-25T22:45:28Z,https://github.com/schneems/Octave,,Other,29950,False,True
53,Smart-Algorithm,LiYangSir/Smart-Algorithm,LiYangSir,"智能算法-遗传算法、蚁群算法、粒子群算法实现。实现版本Java,Python,MatLab多版本实现",MATLAB,812,154,2,2020-04-25T13:23:28Z,2025-11-22T12:33:05Z,https://github.com/LiYangSir/Smart-Algorithm,,,2215,False,False
54,Awesome-Speech-Enhancement,nanahou/Awesome-Speech-Enhancement,nanahou,A tutorial for Speech Enhancement researchers and practitioners. The purpose of this repo is to organize the world’s resources for speech enhancement and make them universally accessible and useful.,MATLAB,808,153,4,2020-07-01T15:31:14Z,2025-12-05T12:53:41Z,https://github.com/nanahou/Awesome-Speech-Enhancement,,MIT License,26464,False,False
55,hctsa,benfulcher/hctsa,benfulcher,Highly comparative time-series analysis,MATLAB,801,353,11,2013-06-19T11:41:59Z,2025-11-27T14:21:00Z,https://github.com/benfulcher/hctsa,https://time-series-features.gitbook.io/hctsa-manual/,Other,234243,False,False
56,Image-Harmonization-Dataset-iHarmony4,bcmi/Image-Harmonization-Dataset-iHarmony4,bcmi,"[CVPR 2020] The first large-scale public benchmark dataset for image harmonization. The code used in our paper ""DoveNet: Deep Image Harmonization via Domain Verification"", CVPR2020. Useful for image harmonization, image composition, etc.",MATLAB,800,96,0,2019-08-10T14:37:24Z,2025-12-04T09:53:09Z,https://github.com/bcmi/Image-Harmonization-Dataset-iHarmony4,,MIT License,1088247,False,False
57,IMUCalibration-Gesture,shenshikexmu/IMUCalibration-Gesture,shenshikexmu,calibration for Imu and show gesture,MATLAB,785,265,0,2018-04-18T09:42:35Z,2025-12-04T03:17:35Z,https://github.com/shenshikexmu/IMUCalibration-Gesture,,,632,False,False
58,Total-Text-Dataset,cs-chan/Total-Text-Dataset,cs-chan,"Total Text Dataset. It consists of 1555 images with more than 3 different text orientations: Horizontal, Multi-Oriented, and Curved, one of a kind.",MATLAB,762,141,7,2017-08-24T18:40:04Z,2025-12-05T07:09:34Z,https://github.com/cs-chan/Total-Text-Dataset,,"BSD 3-Clause ""New"" or ""Revised"" License",16819,False,False
59,CourseraMachineLearning,vkosuri/CourseraMachineLearning,vkosuri,Coursera Machine Learning By Prof. Andrew Ng,MATLAB,742,300,0,2017-09-14T03:25:10Z,2025-12-07T12:20:36Z,https://github.com/vkosuri/CourseraMachineLearning,https://vkosuri.github.io/CourseraMachineLearning/,MIT License,156805,False,False
60,Mathematics,Ewenwan/Mathematics,Ewenwan,数学知识点滴积累  矩阵 数值优化 神经网络反向传播 图优化 概率论 随机过程 卡尔曼滤波 粒子滤波 数学函数拟合,MATLAB,734,269,2,2017-12-10T08:58:36Z,2025-12-03T15:15:28Z,https://github.com/Ewenwan/Mathematics,,,54550,False,False
61,face_verification_experiment,AlfredXiangWu/face_verification_experiment,AlfredXiangWu,Original Caffe Version for LightCNN-9. Highly recommend to use PyTorch Version (https://github.com/AlfredXiangWu/LightCNN) ,Matlab,721,323,2,2015-06-11T09:02:28Z,2025-09-17T12:12:42Z,https://github.com/AlfredXiangWu/face_verification_experiment,,,230435,False,False
62,TIGRE,CERN/TIGRE,CERN,TIGRE: Tomographic Iterative GPU-based Reconstruction Toolbox,MATLAB,719,230,92,2016-06-13T12:22:21Z,2025-12-05T13:32:02Z,https://github.com/CERN/TIGRE,,"BSD 3-Clause ""New"" or ""Revised"" License",161267,False,False
63,eeglab,sccn/eeglab,sccn,EEGLAB is an open source signal processing environment for electrophysiological signals running on Matlab and developed at the SCCN/UCSD,MATLAB,710,261,46,2018-05-02T21:53:50Z,2025-12-03T19:09:10Z,https://github.com/sccn/eeglab,https://eeglab.ucsd.edu/,Other,93646,False,False
64,CBIG,ThomasYeoLab/CBIG,ThomasYeoLab,,MATLAB,696,405,14,2016-07-13T11:33:56Z,2025-12-05T12:37:33Z,https://github.com/ThomasYeoLab/CBIG,,MIT License,4699190,False,False
65,vgg_face2,ox-vgg/vgg_face2,ox-vgg,,MATLAB,695,115,5,2018-07-11T13:01:21Z,2025-12-03T18:55:09Z,https://github.com/ox-vgg/vgg_face2,,,39768,False,False
66,OptimTraj,MatthewPeterKelly/OptimTraj,MatthewPeterKelly,A trajectory optimization library for Matlab,MATLAB,685,215,29,2015-08-11T13:48:55Z,2025-12-06T13:35:14Z,https://github.com/MatthewPeterKelly/OptimTraj,,MIT License,1980,False,False
67,automated-driving-control,VincentWong3/automated-driving-control,VincentWong3,,MATLAB,670,303,7,2020-10-14T14:12:18Z,2025-11-30T01:20:47Z,https://github.com/VincentWong3/automated-driving-control,,MIT License,41832,False,False
68,Grey-Wolf-Optimizer-for-Path-Planning,zhaohaojie1998/Grey-Wolf-Optimizer-for-Path-Planning,zhaohaojie1998,灰狼优化算法(GWO)路径规划/轨迹规划/轨迹优化、多智能体/多无人机航迹规划,MATLAB,666,55,6,2022-09-17T02:07:21Z,2025-12-07T07:45:45Z,https://github.com/zhaohaojie1998/Grey-Wolf-Optimizer-for-Path-Planning,,,8119,False,False
69,mexopencv,kyamagu/mexopencv,kyamagu,Collection and a development kit of matlab mex functions for OpenCV library,Matlab,663,317,39,2011-12-26T01:59:48Z,2025-11-10T08:35:39Z,https://github.com/kyamagu/mexopencv,http://kyamagu.github.io/mexopencv,Other,24502,False,True
70,gptoolbox,alecjacobson/gptoolbox,alecjacobson,Matlab toolbox for Geometry Processing.,MATLAB,663,175,75,2014-02-21T13:46:13Z,2025-12-05T07:31:26Z,https://github.com/alecjacobson/gptoolbox,,MIT License,29223,False,False
71,MATLABRobotics,AtsushiSakai/MATLABRobotics,AtsushiSakai,MATLAB sample codes for mobile robot navigation,Matlab,660,327,2,2014-05-03T03:04:51Z,2025-12-04T05:56:16Z,https://github.com/AtsushiSakai/MATLABRobotics,,,79,False,False
72,chebfun,chebfun/chebfun,chebfun,Chebfun:  numerical computing with functions.,MATLAB,652,153,170,2013-01-29T13:59:55Z,2025-12-05T23:20:12Z,https://github.com/chebfun/chebfun,http://www.chebfun.org/,Other,25376,False,False
73,kalibr_allan,rpng/kalibr_allan,rpng,IMU Allan standard deviation charts for use with Kalibr and inertial kalman filters.,MATLAB,641,220,11,2017-09-06T21:21:59Z,2025-12-04T03:19:13Z,https://github.com/rpng/kalibr_allan,,,7580,False,True
74,SelfExSR,jbhuang0604/SelfExSR,jbhuang0604,Single Image Super-Resolution from Transformed Self-Exemplars (CVPR 2015),Matlab,635,272,8,2015-06-01T23:27:48Z,2025-11-23T12:27:03Z,https://github.com/jbhuang0604/SelfExSR,https://sites.google.com/site/jbhuang0604/publications/struct_sr,,437738,False,False
75,BeatTheBookie,Lisandro79/BeatTheBookie,Lisandro79,Betting Strategy to Beat the Bookies at Football Games,MATLAB,635,149,3,2017-10-08T02:02:30Z,2025-12-08T00:46:34Z,https://github.com/Lisandro79/BeatTheBookie,,GNU General Public License v3.0,6925,False,False
76,cnn-for-image-retrieval,willard-yuan/cnn-for-image-retrieval,willard-yuan,":sunrise:The code of post ""Image retrieval using MatconvNet and pre-trained imageNet""",MATLAB,632,225,1,2014-11-29T13:24:27Z,2025-05-22T03:28:58Z,https://github.com/willard-yuan/cnn-for-image-retrieval,,,3527,False,False
77,siamese-fc,bertinetto/siamese-fc,bertinetto,Arbitrary object tracking at 50-100 FPS with Fully Convolutional Siamese networks.,MATLAB,629,220,34,2016-08-30T16:13:13Z,2025-11-19T14:55:51Z,https://github.com/bertinetto/siamese-fc,http://www.robots.ox.ac.uk/~luca/siamese-fc.html,MIT License,3074,False,False
78,NaveGo,rodralez/NaveGo,rodralez,NaveGo: an open-source MATLAB/GNU Octave toolbox for processing integrated navigation systems and performing inertial sensors analysis.,MATLAB,629,221,12,2013-09-11T01:53:29Z,2025-12-01T07:04:08Z,https://github.com/rodralez/NaveGo,,Other,1807012,False,False
79,hashing-baseline-for-image-retrieval,willard-yuan/hashing-baseline-for-image-retrieval,willard-yuan,:octocat:Various hashing methods for image retrieval and serves as the baselines,MATLAB,628,252,4,2013-09-04T12:55:29Z,2025-11-16T10:41:14Z,https://github.com/willard-yuan/hashing-baseline-for-image-retrieval,http://yongyuan.name/habir/,,288543,False,False
80,PIDtoolbox,bw1129/PIDtoolbox,bw1129,PIDtoolbox is a set of graphical tools for analyzing blackbox log data,MATLAB,626,96,8,2019-01-31T01:54:23Z,2025-12-03T03:50:18Z,https://github.com/bw1129/PIDtoolbox,,GNU General Public License v3.0,18789,False,False
81,ECO,martin-danelljan/ECO,martin-danelljan,Matlab implementation of the ECO tracker.,MATLAB,619,243,16,2017-04-26T17:08:33Z,2025-11-25T08:24:15Z,https://github.com/martin-danelljan/ECO,,GNU General Public License v3.0,8136,False,False
82,IRCNN,cszn/IRCNN,cszn,"Learning Deep CNN Denoiser Prior for Image Restoration (CVPR, 2017) (Matlab)",MATLAB,613,170,11,2017-04-05T08:59:33Z,2025-12-02T13:28:56Z,https://github.com/cszn/IRCNN,http://openaccess.thecvf.com/content_cvpr_2017/papers/Zhang_Learning_Deep_CNN_CVPR_2017_paper.pdf,,213428,False,False
83,ICNet,hszhao/ICNet,hszhao,"ICNet for Real-Time Semantic Segmentation on High-Resolution Images, ECCV2018",MATLAB,609,197,27,2017-04-25T14:38:19Z,2025-12-05T06:33:44Z,https://github.com/hszhao/ICNet,https://hszhao.github.io/projects/icnet,,22,False,False
84,automatic-driving-decision-and-planning-for-matlab,VincentWong3/automatic-driving-decision-and-planning-for-matlab,VincentWong3,,MATLAB,609,245,4,2021-10-17T09:14:41Z,2025-11-25T08:39:59Z,https://github.com/VincentWong3/automatic-driving-decision-and-planning-for-matlab,,,9117,False,False
85,MatlabFunc,ZJULearning/MatlabFunc,ZJULearning,Matlab codes for feature learning,Matlab,604,266,3,2016-11-29T05:26:46Z,2025-11-29T05:22:30Z,https://github.com/ZJULearning/MatlabFunc,,,219,False,False
86,Exclusively-Dark-Image-Dataset,cs-chan/Exclusively-Dark-Image-Dataset,cs-chan,"Exclusively Dark (ExDARK) dataset which to the best of our knowledge, is the largest collection of low-light images taken in very low-light environments to twilight (i.e 10 different conditions) to-date with image class and object level annotations.",MATLAB,600,106,9,2018-05-28T18:20:05Z,2025-12-05T08:12:22Z,https://github.com/cs-chan/Exclusively-Dark-Image-Dataset,,"BSD 3-Clause ""New"" or ""Revised"" License",82697,False,False
87,refinenet,guosheng/refinenet,guosheng, RefineNet: Multi-Path Refinement Networks for High-Resolution Semantic Segmentation,MATLAB,598,158,0,2016-11-18T06:10:25Z,2025-10-10T06:03:59Z,https://github.com/guosheng/refinenet,,Other,13607,False,False
88,netvlad,Relja/netvlad,Relja,NetVLAD: CNN architecture for weakly supervised place recognition,Matlab,584,120,0,2015-11-23T13:33:58Z,2025-11-24T14:46:44Z,https://github.com/Relja/netvlad,,MIT License,74,False,False
89,voc-dpm,rbgirshick/voc-dpm,rbgirshick,Object detection system using deformable part models (DPMs) and latent SVM (voc-release5). You may want to use the latest tarball on my website. The github code may include code changes that have not been tested as thoroughly and will not necessarily reproduce the results on the website.,Matlab,579,305,19,2012-03-11T02:56:11Z,2025-07-29T10:04:20Z,https://github.com/rbgirshick/voc-dpm,http://www.cs.berkeley.edu/~rbg/latent/,MIT License,35177,False,False
90,Exposure_Correction,mahmoudnafifi/Exposure_Correction,mahmoudnafifi,"Project page of the paper ""Learning Multi-Scale Photo Exposure Correction"" (CVPR 2021). ",MATLAB,575,71,6,2020-04-19T18:51:03Z,2025-12-06T09:38:52Z,https://github.com/mahmoudnafifi/Exposure_Correction,,Other,32371,False,False
91,robust-tube-mpc,HiroIshida/robust-tube-mpc,HiroIshida,Example implementation for robust model predictive control using tube,MATLAB,564,107,10,2018-04-22T02:44:39Z,2025-12-07T02:34:52Z,https://github.com/HiroIshida/robust-tube-mpc,,MIT License,750,False,False
92,Detect-Track,feichtenhofer/Detect-Track,feichtenhofer,"Code release for ""Detect to Track and Track to Detect"", ICCV 2017",Matlab,552,109,20,2017-06-06T11:49:45Z,2025-07-14T09:42:09Z,https://github.com/feichtenhofer/Detect-Track,http://www.robots.ox.ac.uk/~vgg/research/detect-track/,Other,645,False,False
