排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
24,ExData_Plotting1,rdpeng/ExData_Plotting1,rdpeng,Plotting Assignment 1 for Exploratory Data Analysis,,301,56389,690,2014-02-09T03:37:01Z,2026-05-23T15:03:11Z,https://github.com/rdpeng/ExData_Plotting1,,,61643,False,False
25,Python-100-Days,jackfrued/Python-100-Days,jackfrued,Python - 100天从新手到大师,Jupyter Notebook,182755,55703,698,2018-03-01T16:05:52Z,2026-05-25T03:37:42Z,https://github.com/jackfrued/Python-100-Days,,,401142,False,False
26,ant-design,ant-design/ant-design,ant-design,An enterprise-class UI design language and React UI library,TypeScript,98143,54607,1368,2015-04-24T15:37:24Z,2026-05-25T04:16:32Z,https://github.com/ant-design/ant-design,https://ant.design,MIT License,260623,False,False
27,tutorials,eugenp/tutorials,eugenp,Getting Started with Spring Boot 3: ,Java,37345,53559,37,2013-04-29T18:26:36Z,2026-05-24T18:50:24Z,https://github.com/eugenp/tutorials,https://bit.ly/github-ls,MIT License,119120,False,False
28,react,facebook/react,facebook,The library for web and native user interfaces.,JavaScript,245253,51103,1309,2013-05-24T16:15:54Z,2026-05-25T03:13:36Z,https://github.com/facebook/react,https://react.dev,MIT License,978328,False,False
29,CS-Notes,CyC2018/CS-Notes,CyC2018,:books: 技术面试必备基础知识、Leetcode、计算机操作系统、计算机网络、系统设计,,184412,50968,196,2018-02-13T14:56:24Z,2026-05-25T03:12:43Z,https://github.com/CyC2018/CS-Notes,http://cyc2018.xyz,,116179,False,False
30,Python,TheAlgorithms/Python,TheAlgorithms,All Algorithms implemented in Python,Python,221377,50671,919,2016-07-16T09:44:01Z,2026-05-25T03:49:38Z,https://github.com/TheAlgorithms/Python,https://thealgorithms.github.io/Python/,MIT License,16619,False,False
31,public-apis,public-apis/public-apis,public-apis,A collective list of free APIs,Python,437022,47900,1376,2016-03-20T23:49:42Z,2026-05-25T04:15:15Z,https://github.com/public-apis/public-apis,https://APILayer.com/?utm_source=Github&utm_medium=Referral&utm_campaign=Public-apis-repo,MIT License,5362,False,False
32,build-your-own-x,codecrafters-io/build-your-own-x,codecrafters-io,Master programming by recreating your favorite technologies from scratch.,Markdown,504356,47833,483,2018-05-09T12:03:18Z,2026-05-25T04:18:07Z,https://github.com/codecrafters-io/build-your-own-x,https://codecrafters.io,,1201,False,False
33,javascript-exercises,TheOdinProject/javascript-exercises,TheOdinProject,,JavaScript,1620,46623,0,2017-08-17T18:04:59Z,2026-05-25T02:53:42Z,https://github.com/TheOdinProject/javascript-exercises,,MIT License,5653,False,False
34,it-cert-automation-practice,google/it-cert-automation-practice,google,Google IT Automation with Python Professional Certificate - Practice files,Python,1011,46424,26318,2019-12-17T19:04:12Z,2026-05-24T22:10:13Z,https://github.com/google/it-cert-automation-practice,,Apache License 2.0,16,False,True
35,AutoGPT,Significant-Gravitas/AutoGPT,Significant-Gravitas,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",Python,184521,46225,431,2023-03-16T09:21:07Z,2026-05-25T04:13:29Z,https://github.com/Significant-Gravitas/AutoGPT,https://agpt.co,Other,596712,False,False
36,JavaGuide,Snailclimb/JavaGuide,Snailclimb,Java 面试 & 后端通用面试指南，覆盖计算机基础、数据库、分布式、高并发、系统设计与 AI 应用开发,JavaScript,155856,46138,64,2018-05-07T13:27:00Z,2026-05-25T03:51:01Z,https://github.com/Snailclimb/JavaGuide,https://javaguide.cn,Apache License 2.0,181536,False,False
37,kickstart.nvim,nvim-lua/kickstart.nvim,nvim-lua,A launch point for your personal nvim configuration,Lua,30641,46045,26,2022-06-24T03:11:24Z,2026-05-24T23:39:09Z,https://github.com/nvim-lua/kickstart.nvim,,MIT License,866,False,False
38,edgetunnel,zizifn/edgetunnel,zizifn,Running V2ray inside edge/serverless runtime,JavaScript,8571,45446,122,2020-12-12T14:32:48Z,2026-05-25T04:08:43Z,https://github.com/zizifn/edgetunnel,,GNU General Public License v2.0,9032,False,False
39,models,tensorflow/models,tensorflow,Models and examples built with TensorFlow,Python,77662,45079,1288,2016-02-05T01:15:20Z,2026-05-24T22:39:50Z,https://github.com/tensorflow/models,,Other,660127,False,False
40,freeCodeCamp,freeCodeCamp/freeCodeCamp,freeCodeCamp,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer science for free.",TypeScript,445386,44692,172,2014-12-24T17:49:19Z,2026-05-25T04:11:55Z,https://github.com/freeCodeCamp/freeCodeCamp,https://contribute.freecodecamp.org,"BSD 3-Clause ""New"" or ""Revised"" License",573245,False,False
41,websites,RikkaApps/websites,RikkaApps,Websites for Rikka apps.,Vue,373,44525,5065,2019-08-01T13:09:23Z,2026-05-23T04:04:59Z,https://github.com/RikkaApps/websites,https://rikka.app,,4247,False,False
42,developer-roadmap,nilbuild/developer-roadmap,nilbuild,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",TypeScript,355397,44107,10,2017-03-15T13:45:52Z,2026-05-25T03:51:57Z,https://github.com/nilbuild/developer-roadmap,https://roadmap.sh,Other,360902,False,False
43,qmk_firmware,qmk/qmk_firmware,qmk,Open-source keyboard firmware for Atmel AVR and Arm USB families,C,20392,43907,544,2014-12-08T22:02:05Z,2026-05-25T01:50:37Z,https://github.com/qmk/qmk_firmware,https://qmk.fm,GNU General Public License v2.0,521569,False,False
44,kubernetes,kubernetes/kubernetes,kubernetes,Production-Grade Container Scheduling and Management,Go,122451,43153,2703,2014-06-06T22:56:04Z,2026-05-25T02:45:06Z,https://github.com/kubernetes/kubernetes,https://kubernetes.io,Apache License 2.0,1474277,False,False
45,DO180-apps,RedHatTraining/DO180-apps,RedHatTraining,DO180 Repository for Sample Applications,JavaScript,296,42637,72,2019-10-01T12:50:51Z,2026-04-29T17:02:34Z,https://github.com/RedHatTraining/DO180-apps,,,224,False,False
46,patchwork,jlord/patchwork,jlord,All the Git-it Workshop completers! ,Rich Text Format,1158,42089,3159,2014-01-10T00:00:11Z,2026-05-21T16:43:44Z,https://github.com/jlord/patchwork,http://jlord.github.io/patchwork,Other,192800,False,False
47,spring-boot,spring-projects/spring-boot,spring-projects,"Spring Boot helps you to create Spring-powered, production-grade applications and services with absolute minimum fuss.",Java,80715,41935,504,2012-10-19T15:02:57Z,2026-05-25T03:44:03Z,https://github.com/spring-projects/spring-boot,https://spring.io/projects/spring-boot,Apache License 2.0,215262,False,False
48,JavaScript30,wesbos/JavaScript30,wesbos,30 Day Vanilla JS Challenge,HTML,29136,41922,70,2016-12-07T19:15:31Z,2026-05-24T21:49:04Z,https://github.com/wesbos/JavaScript30,https://JavaScript30.com,,46988,False,False
49,vscode,microsoft/vscode,microsoft,Visual Studio Code,TypeScript,185314,40114,17959,2015-09-03T20:23:38Z,2026-05-25T03:56:09Z,https://github.com/microsoft/vscode,https://code.visualstudio.com,MIT License,1264028,False,False
50,bitcoin,bitcoin/bitcoin,bitcoin,Bitcoin Core integration/staging tree,C++,89189,38973,673,2010-12-19T15:16:43Z,2026-05-25T02:59:15Z,https://github.com/bitcoin/bitcoin,https://bitcoincore.org/en/download,MIT License,316056,False,False
51,spring-framework,spring-projects/spring-framework,spring-projects,Spring Framework,Java,59975,38827,434,2010-12-08T04:04:45Z,2026-05-25T01:46:48Z,https://github.com/spring-projects/spring-framework,https://spring.io/projects/spring-framework,Apache License 2.0,242511,False,False
52,core,home-assistant/core,home-assistant,:house_with_garden: Open source home automation that puts local control and privacy first.,Python,87241,37554,4197,2013-09-17T07:29:48Z,2026-05-25T04:10:20Z,https://github.com/home-assistant/core,https://www.home-assistant.io,Apache License 2.0,832891,False,False
53,swot,leereilly/swot,leereilly,Archived — SWOT delighted millions of students with GitHub discounts and saved bazillions of review hours. Follow JetBrains/swot  for future updates.,Ruby,1178,37535,0,2012-01-31T04:00:56Z,2026-05-24T18:13:03Z,https://github.com/leereilly/swot,,MIT License,2540,False,True
54,daily_stock_analysis,ZhuLinsen/daily_stock_analysis,ZhuLinsen,LLM驱动的 A/H/美股智能分析：多数据源行情 + 实时新闻 + LLM决策仪表盘 + 多渠道推送，零成本定时运行，纯白嫖. LLM-powered stock analysis system for A/H/US markets.,Python,38752,37417,40,2026-01-10T06:43:20Z,2026-05-25T04:04:45Z,https://github.com/ZhuLinsen/daily_stock_analysis,https://dsa.zhulinsen.tech,MIT License,71950,False,False
55,RepData_PeerAssessment1,rdpeng/RepData_PeerAssessment1,rdpeng,Peer Assessment 1 for Reproducible Research,,108,36879,348,2014-02-10T21:20:28Z,2026-03-23T22:42:18Z,https://github.com/rdpeng/RepData_PeerAssessment1,,,29349,False,False
56,three.js,mrdoob/three.js,mrdoob,JavaScript 3D Library.,JavaScript,112643,36376,436,2010-03-23T18:58:01Z,2026-05-25T02:29:45Z,https://github.com/mrdoob/three.js,https://threejs.org/,MIT License,1600361,False,False
57,node,nodejs/node,nodejs,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,117369,35635,2560,2014-11-26T19:57:11Z,2026-05-25T04:12:14Z,https://github.com/nodejs/node,https://nodejs.org,Other,1487673,False,False
58,awesome,sindresorhus/awesome,sindresorhus,😎 Awesome lists about all kinds of interesting topics,,469781,35164,76,2014-07-11T13:42:37Z,2026-05-25T04:13:57Z,https://github.com/sindresorhus/awesome,,Creative Commons Zero v1.0 Universal,1561,False,False
59,jekyll-now,barryclark/jekyll-now,barryclark,"Build a Jekyll blog in minutes, without touching the command line.",CSS,8395,34992,391,2014-02-07T00:14:55Z,2026-05-24T19:25:54Z,https://github.com/barryclark/jekyll-now,,MIT License,8406,False,False
60,cpython,python/cpython,python,The Python programming language,Python,72877,34677,9315,2017-02-10T19:23:51Z,2026-05-25T01:49:57Z,https://github.com/python/cpython,https://www.python.org,Other,824293,False,False
61,project-based-learning,practical-tutorials/project-based-learning,practical-tutorials,Curated list of project-based tutorials,,266542,34649,302,2017-04-12T05:07:46Z,2026-05-25T03:26:49Z,https://github.com/practical-tutorials/project-based-learning,,MIT License,438,False,False
62,system-prompts-and-models-of-ai-tools,x1xhlol/system-prompts-and-models-of-ai-tools,x1xhlol,"FULL Augment Code, Claude Code, Cluely, CodeBuddy, Comet, Cursor, Devin AI, Junie, Kiro, Leap.new, Lovable, Manus, NotionAI, Orchids.app, Perplexity, Poke, Qoder, Replit, Same.dev, Trae, Traycer AI, VSCode Agent, Warp.dev, Windsurf, Xcode, Z.ai Code, Dia & v0. (And other Open Sourced) System Prompts, Internal Tools & AI Models",,138207,34446,146,2025-03-05T16:38:29Z,2026-05-25T04:14:51Z,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,,GNU General Public License v3.0,1423,False,False
63,django,django/django,django,The Web framework for perfectionists with deadlines.,Python,87572,33952,444,2012-04-28T02:47:18Z,2026-05-25T01:19:11Z,https://github.com/django/django,https://www.djangoproject.com/,"BSD 3-Clause ""New"" or ""Revised"" License",279849,False,False
64,vue,vuejs/vue,vuejs,"This is the repo for Vue 2. For Vue 3, go to https://github.com/vuejs/core",TypeScript,209801,33878,623,2013-07-29T03:24:51Z,2026-05-25T04:06:22Z,https://github.com/vuejs/vue,http://v2.vuejs.org,MIT License,32152,False,False
65,github-readme-stats,anuraghazra/github-readme-stats,anuraghazra,:zap: Dynamically generated stats for your github readmes,JavaScript,79500,33631,284,2020-07-09T10:34:22Z,2026-05-25T03:28:54Z,https://github.com/anuraghazra/github-readme-stats,https://github-readme-stats.vercel.app,MIT License,7685,False,False
66,You-Dont-Know-JS,getify/You-Dont-Know-JS,getify,A book series (2 published editions) on the JS language.,,184461,33553,2,2013-11-16T02:37:24Z,2026-05-25T02:30:01Z,https://github.com/getify/You-Dont-Know-JS,https://www.amazon.com/dp/B085XXCJ7X,Other,15241,False,False
67,simple-java-maven-app,jenkins-docs/simple-java-maven-app,jenkins-docs,For an introductory tutorial on how to use Jenkins to build a simple Java application with Maven.,Shell,538,33413,2,2017-09-26T02:35:06Z,2026-05-22T08:54:24Z,https://github.com/jenkins-docs/simple-java-maven-app,https://jenkins.io/doc/tutorials/build-a-java-app-with-maven/,MIT License,121,False,False
68,transformers,huggingface/transformers,huggingface,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",Python,160934,33309,2397,2018-10-29T13:56:00Z,2026-05-25T03:51:13Z,https://github.com/huggingface/transformers,https://huggingface.co/transformers,Apache License 2.0,498392,False,False
69,material-ui,mui/material-ui,mui,Material UI: Comprehensive React component library that implements Google's Material Design. Free forever.,JavaScript,98370,32628,1524,2014-08-18T19:11:54Z,2026-05-25T03:39:36Z,https://github.com/mui/material-ui,https://mui.com/material-ui/,MIT License,741135,False,False
70,odoo,odoo/odoo,odoo,Odoo. Open Source Apps To Grow Your Business.,Python,51630,32548,9795,2014-05-13T15:38:58Z,2026-05-25T03:30:05Z,https://github.com/odoo/odoo,https://www.odoo.com,Other,15871119,False,False
71,BPB-Worker-Panel,bia-pain-bache/BPB-Worker-Panel,bia-pain-bache,"A GUI Panel providing Worker subscriptions for VLESS, Trojan and Warp configs alongside a private DoH server and chain proxies, offering full DNS, clean IP,  Fragment, Warp, Warp pro and routing settings for cross-platform clients using Amnezia, Wireguard, Sing-box, Clash/Mihomo and Xray cores.",TypeScript,10417,31385,16,2024-01-19T17:58:28Z,2026-05-24T17:30:38Z,https://github.com/bia-pain-bache/BPB-Worker-Panel,https://bia-pain-bache.github.io/BPB-Worker-Panel/,GNU General Public License v3.0,64857,False,False
72,next.js,vercel/next.js,vercel,The React Framework,JavaScript,139586,31121,3942,2016-10-05T23:32:51Z,2026-05-25T04:16:15Z,https://github.com/vercel/next.js,https://nextjs.org,MIT License,2476452,False,False
73,javascript-algorithms,trekhleb/javascript-algorithms,trekhleb,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,JavaScript,196006,31069,402,2018-03-24T07:47:04Z,2026-05-25T03:36:47Z,https://github.com/trekhleb/javascript-algorithms,,MIT License,14908,False,False
74,courses,DataScienceSpecialization/courses,DataScienceSpecialization,Course materials for the Data Science Specialization: https://www.coursera.org/specialization/jhudatascience/1,HTML,4116,31000,87,2014-01-21T10:22:57Z,2026-05-25T02:02:08Z,https://github.com/DataScienceSpecialization/courses,,,1083379,False,False
75,MoonTV,samqin123/MoonTV,samqin123,,TypeScript,1950,30745,25,2025-06-20T03:02:45Z,2026-05-24T11:59:12Z,https://github.com/samqin123/MoonTV,,MIT License,25147,False,False
76,DefinitelyTyped,DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,The repository for high quality TypeScript type definitions.,TypeScript,51244,30489,692,2012-10-05T16:39:45Z,2026-05-25T04:12:45Z,https://github.com/DefinitelyTyped/DefinitelyTyped,,Other,831095,False,False
77,vue-element-admin,PanJiaChen/vue-element-admin,PanJiaChen,:tada: A magical vue admin                                                                https://panjiachen.github.io/vue-element-admin,Vue,90274,30484,1392,2017-04-17T03:35:49Z,2026-05-25T02:05:59Z,https://github.com/PanJiaChen/vue-element-admin,,MIT License,15433,False,False
78,flutter,flutter/flutter,flutter,Flutter makes it easy and fast to build beautiful apps for mobile and beyond,Dart,176450,30402,12783,2015-03-06T22:54:58Z,2026-05-25T03:22:17Z,https://github.com/flutter/flutter,https://flutter.dev,"BSD 3-Clause ""New"" or ""Revised"" License",444257,False,False
79,stable-diffusion-webui,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,Stable Diffusion web UI,Python,163267,30362,2487,2022-08-22T14:05:26Z,2026-05-25T03:58:53Z,https://github.com/AUTOMATIC1111/stable-diffusion-webui,,GNU Affero General Public License v3.0,36552,False,False
80,mall,macrozheng/mall,macrozheng,mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于Spring Boot+MyBatis实现，采用Docker容器化部署。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。,Java,83684,29701,15,2018-04-04T01:11:44Z,2026-05-25T03:46:20Z,https://github.com/macrozheng/mall,https://www.macrozheng.com/admin/,Apache License 2.0,58736,False,False
81,ECC,affaan-m/ECC,affaan-m,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,191005,29561,21,2026-01-18T00:51:51Z,2026-05-25T04:18:55Z,https://github.com/affaan-m/ECC,https://ecc.tools,MIT License,35732,False,False
82,spring-petclinic,spring-projects/spring-petclinic,spring-projects,A sample Spring-based application,CSS,9242,29481,15,2013-01-09T09:05:18Z,2026-05-24T14:48:33Z,https://github.com/spring-projects/spring-petclinic,,Apache License 2.0,10866,False,False
83,spark,apache/spark,apache,Apache Spark - A unified analytics engine for large-scale data processing,Scala,43331,29212,413,2014-02-25T08:00:08Z,2026-05-25T04:14:21Z,https://github.com/apache/spark,https://spark.apache.org/,Apache License 2.0,560404,False,False
84,jbbmo-Introduction-to-Git-and-GitHub,ibm-developer-skills-network/jbbmo-Introduction-to-Git-and-GitHub,ibm-developer-skills-network,Introduction to Git and GitHub,Python,85,28775,70,2022-01-12T21:43:00Z,2026-05-13T16:16:46Z,https://github.com/ibm-developer-skills-network/jbbmo-Introduction-to-Git-and-GitHub,,Apache License 2.0,15,False,False
85,dotfiles,lewagon/dotfiles,lewagon,Default configuration for Le Wagon's students,Shell,21766,28687,5,2014-04-04T14:54:29Z,2026-05-23T23:11:00Z,https://github.com/lewagon/dotfiles,https://www.lewagon.com,MIT License,216,False,False
86,free-programming-books-zh_CN,justjavac/free-programming-books-zh_CN,justjavac,:books: 免费的计算机编程类中文书籍，欢迎投稿,,116989,28295,32,2013-11-04T01:59:19Z,2026-05-25T03:55:03Z,https://github.com/justjavac/free-programming-books-zh_CN,http://weibo.com/justjavac,GNU General Public License v3.0,1059,False,False
87,awesome-python,vinta/awesome-python,vinta,"An opinionated list of Python frameworks, libraries, tools, and resources",Python,299442,27970,22,2014-06-27T21:00:06Z,2026-05-25T04:13:59Z,https://github.com/vinta/awesome-python,https://awesome-python.com/,Other,5606,False,False
88,git,git/git,git,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.,C,61132,27929,374,2008-07-23T14:21:26Z,2026-05-25T03:04:36Z,https://github.com/git/git,,Other,307106,False,False
89,pytorch,pytorch/pytorch,pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration,Python,100164,27862,18546,2016-08-13T05:26:41Z,2026-05-25T04:15:46Z,https://github.com/pytorch/pytorch,https://pytorch.org,Other,1355598,False,False
90,hermes-agent,NousResearch/hermes-agent,NousResearch,The agent that grows with you,Python,165944,27381,13513,2025-07-22T22:22:28Z,2026-05-25T04:19:16Z,https://github.com/NousResearch/hermes-agent,https://hermes-agent.nousresearch.com,MIT License,254982,False,False
91,java-design-patterns,iluwatar/java-design-patterns,iluwatar,Design patterns implemented in Java,Java,94033,27368,230,2014-08-09T16:45:18Z,2026-05-25T01:07:01Z,https://github.com/iluwatar/java-design-patterns,https://java-design-patterns.com,Other,47270,False,False
92,learning-area,mdn/learning-area,mdn,GitHub repo for the MDN Learning Area. ,HTML,7573,27305,2,2016-03-08T14:01:49Z,2026-05-24T11:44:33Z,https://github.com/mdn/learning-area,https://developer.mozilla.org/en-US/Learn,Creative Commons Zero v1.0 Universal,87022,False,False
93,LibreTV,LibreSpark/LibreTV,LibreSpark,一分钟搭建影视站，支持Vercel/Docker等部署方式,JavaScript,13587,27298,96,2025-04-06T10:52:08Z,2026-05-25T02:24:06Z,https://github.com/LibreSpark/LibreTV,https://libretv.is-an.org,Apache License 2.0,1975,False,True
94,mslearn-tailspin-spacegame-web,MicrosoftDocs/mslearn-tailspin-spacegame-web,MicrosoftDocs,Code used in Microsoft Learn modules to support Azure DevOps,Shell,218,27254,845,2019-03-22T22:20:37Z,2026-05-08T22:32:49Z,https://github.com/MicrosoftDocs/mslearn-tailspin-spacegame-web,https://aka.ms/devops-build,Creative Commons Attribution 4.0 International,926,False,False
95,minimal-mistakes,mmistakes/minimal-mistakes,mmistakes,":triangular_ruler: Jekyll theme for building a personal site, blog, project documentation, or portfolio.",HTML,13504,27290,24,2013-05-24T14:13:30Z,2026-05-24T21:48:20Z,https://github.com/mmistakes/minimal-mistakes,https://mmistakes.github.io/minimal-mistakes/,MIT License,48603,False,False
96,angular,angular/angular,angular,Deliver web apps with confidence 🚀,TypeScript,100135,27259,1189,2014-09-18T16:12:01Z,2026-05-25T02:30:32Z,https://github.com/angular/angular,https://angular.dev,MIT License,633508,False,False
97,angular.js,angular/angular.js,angular,AngularJS - HTML enhanced for web apps!,JavaScript,58638,27121,461,2010-01-06T00:34:37Z,2026-05-25T01:37:25Z,https://github.com/angular/angular.js,https://angularjs.org,MIT License,101796,False,True
